Game_ID,Game_Name,Genre,Platform,Country,Region,Player_ID,Age_Group,Gender,Device,Play_Date,Session_Duration_Min,Daily_Active_Users,Monthly_Active_Users,Revenue_USD,In_App_Purchases_USD,Purchases_Count,Average_Purchase_Value,Retention_Rate,Game_Rating,Tournament,Premium_User
G007,PUBG Mobile,Battle Royale,Mobile,USA,North America,P006508,18-24,Female,PC,2025-08-23,36,364802,4012822,36562.87,29001.0,1114,26.03,57.34,3.6,Yes,Yes
G006,Speed Drifters,Racing,PC,Pakistan,Asia,P006509,18-24,Female,PC,2026-01-08,180,442583,6638745,108352.4,44561.94,4324,10.31,72.17,4.2,No,No
G005,Chess Rush,Strategy,Mobile,USA,North America,P006510,18-24,Male,Android,2025-03-06,231,9132,164376,162233.1,124390.84,1504,82.71,75.86,4.0,Yes,Yes
G006,Chess Rush,Strategy,Mobile,Indonesia,Asia,P006511,18-24,Female,iOS,2025-01-09,124,106795,747565,186802.4,76381.28,881,86.7,44.62,3.7,No,Yes
G008,Speed Drifters,Racing,PC,Japan,Asia,P006512,35-44,Female,PC,2025-04-26,78,306181,2755629,154885.76,130684.96,3192,40.94,53.76,4.1,Yes,No
G003,Honor of Kings,MOBA,Mobile,Brazil,South America,P006513,45+,Female,PC,2025-03-10,104,148750,1636250,171388.62,93395.71,2292,40.75,85.57,4.1,No,No
G008,CrossFire,FPS,Mobile,China,Asia,P006514,18-24,Male,PC,2025-09-16,8,480544,9130336,49737.5,27776.61,1821,15.25,90.03,4.1,No,Yes
G007,Speed Drifters,Racing,Mobile,Japan,Asia,P006515,35-44,Female,PC,2025-08-27,143,455581,2277905,117657.91,67746.56,2964,22.86,91.21,4.9,No,Yes
G002,CrossFire,FPS,PC,USA,North America,P006516,35-44,Male,Android,2025-06-19,145,255691,3323983,230264.8,118366.83,984,120.29,41.43,3.5,Yes,No
G004,Undawn,RPG,PC,USA,North America,P006517,45+,Female,Android,2026-02-13,231,185379,2224548,76781.45,49436.23,470,105.18,83.47,4.1,No,Yes
G010,Speed Drifters,Racing,PC,UK,Europe,P006518,45+,Female,iOS,2026-03-06,108,14542,203588,206039.22,143930.17,3850,37.38,34.69,4.4,No,Yes
G007,Speed Drifters,Racing,PC,Pakistan,Asia,P006519,25-34,Female,PC,2025-01-13,133,433221,8231199,132004.54,97049.82,1521,63.81,46.0,5.0,No,Yes
G005,Call of Duty Mobile,FPS,Mobile,UK,Europe,P006520,25-34,Male,PC,2025-02-07,195,326703,5553951,137852.92,72659.74,4687,15.5,50.74,4.4,Yes,No
G004,Valorant,FPS,Mobile,India,Asia,P006521,25-34,Male,PC,2026-02-02,230,355132,6037244,225184.74,112343.56,2660,42.23,64.48,4.0,Yes,No
G005,Undawn,RPG,PC,UK,Europe,P006522,45+,Female,PC,2025-06-10,63,46380,602940,138141.97,55662.27,3364,16.55,84.53,3.7,Yes,No
G005,PUBG Mobile,Battle Royale,PC,India,Asia,P006523,45+,Male,PC,2025-06-23,187,341257,3412570,201106.11,110264.18,1774,62.16,35.92,4.3,No,Yes
G003,Speed Drifters,Racing,Mobile,USA,North America,P006524,35-44,Female,PC,2025-07-03,176,40812,204060,25867.3,13508.7,2094,6.45,47.41,4.2,Yes,Yes
G006,CrossFire,FPS,Mobile,India,Asia,P006525,13-17,Male,Android,2025-07-26,235,50017,900306,126742.44,93741.72,4876,19.23,34.66,4.9,No,Yes
G004,Undawn,RPG,PC,Brazil,South America,P006526,25-34,Female,Android,2025-02-15,161,90188,1533196,203838.46,141951.31,2188,64.88,82.89,4.3,Yes,No
G004,Speed Drifters,Racing,Mobile,Indonesia,Asia,P006527,35-44,Female,PC,2026-05-19,129,483191,2415955,72344.65,58501.36,760,76.98,76.77,4.0,Yes,Yes
G004,Chess Rush,Strategy,Mobile,Japan,Asia,P006528,18-24,Female,PC,2025-05-02,53,290385,5807700,33069.19,14473.95,1208,11.98,81.95,4.3,No,No
G006,Honor of Kings,MOBA,PC,Brazil,South America,P006529,25-34,Male,iOS,2025-07-11,214,328432,5583344,162716.03,82918.62,769,107.83,88.11,4.3,No,No
G001,Arena of Valor,MOBA,PC,South Korea,Asia,P006530,13-17,Female,PC,2025-09-15,17,436224,8724480,128048.64,112733.53,223,505.53,54.47,4.9,No,Yes
G007,Arena of Valor,MOBA,Mobile,India,Asia,P006531,45+,Female,Android,2025-09-15,102,249568,3244384,107654.54,93936.09,2241,41.92,87.2,3.9,Yes,No
G004,Undawn,RPG,Mobile,South Korea,Asia,P006532,45+,Female,iOS,2025-01-24,94,90958,909580,153436.54,124731.24,1103,113.08,72.57,3.7,No,Yes
G010,Honor of Kings,MOBA,Mobile,Japan,Asia,P006533,18-24,Male,PC,2025-06-13,220,201736,2824304,14090.53,12294.08,2408,5.11,78.96,4.3,Yes,No
G010,Speed Drifters,Racing,Mobile,South Korea,Asia,P006534,13-17,Female,Android,2025-03-07,53,271658,2988238,103493.44,87480.16,4087,21.4,39.24,4.0,No,No
G005,Call of Duty Mobile,FPS,Mobile,Pakistan,Asia,P006535,18-24,Male,iOS,2025-04-17,26,298348,5370264,66836.17,41510.43,3762,11.03,40.66,4.5,Yes,Yes
G009,Chess Rush,Strategy,Mobile,India,Asia,P006536,25-34,Male,iOS,2026-02-24,191,5271,57981,76417.36,52484.68,1186,44.25,50.82,4.3,No,No
G010,Call of Duty Mobile,FPS,Mobile,China,Asia,P006537,13-17,Male,PC,2025-12-22,44,116658,583290,79282.59,61712.44,4377,14.1,25.66,4.0,Yes,No
G008,Speed Drifters,Racing,Mobile,Germany,Europe,P006538,25-34,Male,Android,2025-06-26,199,185052,1110312,12289.29,7370.67,3288,2.24,81.54,3.9,No,Yes
G004,CrossFire,FPS,PC,USA,North America,P006539,25-34,Female,Android,2025-02-24,217,184043,2208516,103298.28,91392.45,3200,28.56,89.12,4.6,No,Yes
G001,PUBG Mobile,Battle Royale,Mobile,Brazil,South America,P006540,35-44,Female,PC,2025-03-21,174,476063,3808504,113976.25,85414.68,4025,21.22,32.88,4.3,No,No
G001,CrossFire,FPS,PC,China,Asia,P006541,13-17,Female,Android,2026-05-26,20,414054,6624864,219300.02,175782.4,2735,64.27,56.07,4.3,No,Yes
G002,Undawn,RPG,PC,Germany,Europe,P006542,13-17,Female,Android,2025-08-30,15,169097,1014582,62242.5,44510.49,881,50.52,45.77,4.9,Yes,No
G005,Undawn,RPG,Mobile,Germany,Europe,P006543,13-17,Female,iOS,2026-01-14,116,232737,3956529,27540.21,11192.65,1461,7.66,32.2,4.4,No,Yes
G003,Call of Duty Mobile,FPS,Mobile,UK,Europe,P006544,25-34,Female,PC,2025-10-13,225,200282,2403384,132537.01,56065.28,1495,37.5,59.44,4.5,No,No
G010,Call of Duty Mobile,FPS,PC,Indonesia,Asia,P006545,18-24,Male,PC,2026-02-13,185,87812,1492804,29707.08,18073.64,570,31.71,79.58,3.6,No,Yes
G005,PUBG Mobile,Battle Royale,Mobile,Pakistan,Asia,P006546,45+,Female,PC,2025-09-27,105,34980,209880,6644.26,3143.95,642,4.9,26.73,4.7,No,No
G010,Arena of Valor,MOBA,Mobile,China,Asia,P006547,18-24,Male,PC,2025-05-08,136,74139,667251,238635.33,198908.93,1426,139.49,68.6,4.4,Yes,No
G006,Undawn,RPG,Mobile,China,Asia,P006548,45+,Female,PC,2025-01-27,224,354966,2839728,104500.52,47852.86,1659,28.84,33.23,3.6,No,Yes
G007,Call of Duty Mobile,FPS,Mobile,UK,Europe,P006549,18-24,Male,iOS,2025-07-12,41,408677,2452062,111520.93,57275.9,1742,32.88,91.08,4.5,No,No
G002,Valorant,FPS,PC,UK,Europe,P006550,25-34,Female,Android,2025-11-29,95,494298,8897364,215727.66,129812.11,2264,57.34,27.05,3.7,No,Yes
G004,CrossFire,FPS,PC,Germany,Europe,P006551,35-44,Male,iOS,2026-06-07,204,235552,1648864,12795.75,11069.56,2892,3.83,81.12,4.8,Yes,Yes
G010,Speed Drifters,Racing,PC,Brazil,South America,P006552,35-44,Male,PC,2025-12-16,75,47014,611182,2597.91,2065.71,1013,2.04,44.57,4.7,Yes,No
G007,Call of Duty Mobile,FPS,PC,Indonesia,Asia,P006553,45+,Female,PC,2026-06-16,28,258099,4903881,171060.34,94990.05,928,102.36,82.91,4.1,No,Yes
G002,Chess Rush,Strategy,PC,UK,Europe,P006554,18-24,Female,Android,2025-12-09,97,173546,1561914,238324.38,108664.16,2199,49.42,59.27,4.5,Yes,Yes
G009,Undawn,RPG,PC,Indonesia,Asia,P006555,25-34,Female,PC,2025-01-22,129,435759,3921831,110267.52,47033.63,4268,11.02,43.09,4.8,No,No
G009,League of Legends,MOBA,PC,China,Asia,P006556,45+,Female,PC,2025-07-24,57,455013,5460156,24811.07,21846.49,2609,8.37,79.33,4.9,Yes,Yes
G008,Call of Duty Mobile,FPS,Mobile,South Korea,Asia,P006557,18-24,Male,Android,2025-01-20,23,9039,72312,57394.16,37900.11,969,39.11,56.5,4.6,No,No
G004,Chess Rush,Strategy,Mobile,Japan,Asia,P006558,18-24,Female,PC,2025-03-05,31,40546,324368,106342.52,70597.71,3241,21.78,36.39,3.9,Yes,Yes
G003,Valorant,FPS,PC,China,Asia,P006559,25-34,Female,PC,2025-04-07,100,108819,652914,163136.18,136018.52,4957,27.44,36.26,3.8,Yes,No
G003,Undawn,RPG,Mobile,China,Asia,P006560,18-24,Male,iOS,2025-08-03,108,301573,5729887,186747.07,128005.04,1822,70.26,77.52,4.9,No,No
G005,PUBG Mobile,Battle Royale,Mobile,USA,North America,P006561,13-17,Male,Android,2026-05-26,201,467041,7005615,246887.32,124558.65,2736,45.53,80.83,4.1,Yes,No
G003,Call of Duty Mobile,FPS,Mobile,China,Asia,P006562,45+,Female,PC,2025-07-30,150,195367,2539771,13469.16,11899.97,2325,5.12,54.76,4.4,No,No
G008,Chess Rush,Strategy,Mobile,China,Asia,P006563,13-17,Male,PC,2025-08-14,220,80838,485028,141245.75,104209.52,1612,64.65,85.82,4.9,No,No
G003,PUBG Mobile,Battle Royale,Mobile,UK,Europe,P006564,25-34,Female,iOS,2026-04-30,199,78032,1560640,143075.96,99435.82,1294,76.84,47.24,4.7,No,No
G008,CrossFire,FPS,Mobile,India,Asia,P006565,25-34,Female,iOS,2026-02-17,130,431868,7773624,194487.43,106400.88,4551,23.38,44.31,4.9,Yes,Yes
G006,Speed Drifters,Racing,Mobile,UK,Europe,P006566,25-34,Female,iOS,2025-07-19,239,63755,573795,172808.84,110196.25,71,1552.06,44.5,4.7,No,Yes
G007,CrossFire,FPS,Mobile,Germany,Europe,P006567,35-44,Male,PC,2025-05-04,20,466578,2332890,74368.39,39497.52,2724,14.5,86.67,4.1,No,Yes
G006,CrossFire,FPS,Mobile,Germany,Europe,P006568,45+,Male,iOS,2025-12-27,29,303100,2424800,90134.98,73076.1,4376,16.7,47.06,4.5,Yes,No
G010,Valorant,FPS,PC,Brazil,South America,P006569,13-17,Female,iOS,2025-08-21,99,38261,612176,125770.11,62463.04,2829,22.08,34.44,3.7,No,Yes
G001,Honor of Kings,MOBA,PC,China,Asia,P006570,18-24,Male,iOS,2026-06-22,97,317202,2220414,205361.6,175922.74,4300,40.91,87.33,3.5,No,No
G002,Arena of Valor,MOBA,PC,China,Asia,P006571,45+,Female,iOS,2026-04-24,100,41824,836480,56418.68,48810.97,1659,29.42,43.45,4.1,Yes,No
G010,Chess Rush,Strategy,Mobile,Germany,Europe,P006572,18-24,Female,Android,2026-01-05,35,342551,3082959,178154.3,88549.85,621,142.59,28.81,3.5,No,Yes
G005,Valorant,FPS,PC,UK,Europe,P006573,25-34,Male,Android,2025-04-14,160,379987,4559844,77879.57,64149.51,2867,22.38,56.75,4.5,No,Yes
G005,CrossFire,FPS,Mobile,USA,North America,P006574,45+,Female,Android,2025-06-12,66,239444,1436664,226520.52,135472.89,3155,42.94,58.9,4.3,Yes,Yes
G006,PUBG Mobile,Battle Royale,PC,Brazil,South America,P006575,25-34,Female,PC,2026-04-07,78,100886,1311518,37482.03,26583.16,1590,16.72,84.33,3.6,Yes,No
G002,Honor of Kings,MOBA,PC,Pakistan,Asia,P006576,25-34,Female,PC,2025-09-07,113,447529,5817877,11349.2,6867.99,4687,1.47,66.51,4.8,No,Yes
G007,League of Legends,MOBA,Mobile,Germany,Europe,P006577,35-44,Female,Android,2025-01-29,196,309167,5874173,202566.53,107383.51,2242,47.9,67.0,3.6,Yes,No
G004,PUBG Mobile,Battle Royale,PC,Brazil,South America,P006578,35-44,Male,Android,2025-01-30,133,87383,436915,243370.85,177575.86,1568,113.25,48.77,3.9,Yes,No
G007,Chess Rush,Strategy,PC,Indonesia,Asia,P006579,45+,Female,Android,2026-05-19,143,18422,221064,201164.32,175919.45,361,487.31,25.8,3.9,Yes,Yes
G007,Undawn,RPG,Mobile,South Korea,Asia,P006580,25-34,Female,Android,2025-08-21,105,370639,4077029,82356.57,59261.13,3018,19.64,88.25,4.5,No,Yes
G004,Undawn,RPG,PC,India,Asia,P006581,45+,Female,PC,2025-03-29,64,264980,5034620,106638.5,79356.08,1438,55.19,50.36,4.7,No,No
G005,League of Legends,MOBA,Mobile,USA,North America,P006582,35-44,Male,Android,2025-12-14,43,49934,649142,76480.43,35049.8,1208,29.01,90.18,4.3,No,Yes
G002,PUBG Mobile,Battle Royale,PC,China,Asia,P006583,18-24,Male,Android,2026-01-30,195,309047,5871893,2054.3,1716.55,3621,0.47,49.95,4.2,Yes,Yes
G006,League of Legends,MOBA,PC,UK,Europe,P006584,25-34,Male,PC,2025-05-23,96,398825,5982375,153267.18,75913.71,313,242.54,53.91,4.0,Yes,Yes
G007,League of Legends,MOBA,PC,USA,North America,P006585,35-44,Male,Android,2025-12-21,82,498364,8970552,143791.36,74352.2,2963,25.09,69.5,4.2,Yes,No
G004,CrossFire,FPS,Mobile,South Korea,Asia,P006586,25-34,Female,Android,2025-08-26,99,46172,461720,9744.54,7013.65,802,8.75,76.51,4.4,No,No
G001,Chess Rush,Strategy,Mobile,India,Asia,P006587,18-24,Male,PC,2025-05-19,74,381026,2286156,124465.16,52220.12,1118,46.71,77.69,3.8,Yes,Yes
G004,Speed Drifters,Racing,Mobile,UK,Europe,P006588,35-44,Female,PC,2025-03-26,47,461748,4617480,2863.91,1562.81,1398,1.12,55.99,4.4,Yes,No
G001,Valorant,FPS,PC,Brazil,South America,P006589,13-17,Male,iOS,2025-05-29,113,317559,6033621,188820.84,144779.55,2859,50.64,83.72,4.6,No,No
G006,League of Legends,MOBA,PC,Japan,Asia,P006590,45+,Male,Android,2025-08-21,226,482542,4342878,54632.37,42695.36,516,82.74,56.95,3.7,No,Yes
G004,PUBG Mobile,Battle Royale,PC,India,Asia,P006591,45+,Female,Android,2026-03-10,24,253867,4823473,166121.54,80965.54,2729,29.67,80.51,4.0,Yes,Yes
G009,Arena of Valor,MOBA,PC,China,Asia,P006592,13-17,Male,Android,2026-01-19,228,32776,196656,161610.96,117309.51,1559,75.25,29.2,4.4,Yes,No
G004,Undawn,RPG,PC,Pakistan,Asia,P006593,35-44,Male,PC,2025-09-01,56,176527,3000959,236116.69,171371.32,3524,48.63,55.01,4.5,Yes,Yes
G001,Honor of Kings,MOBA,Mobile,Brazil,South America,P006594,35-44,Female,iOS,2025-02-14,122,341928,6496632,191699.07,124651.3,1191,104.66,59.46,4.0,Yes,No
G007,Chess Rush,Strategy,PC,USA,North America,P006595,13-17,Male,Android,2025-11-06,34,202033,1616264,24759.15,19399.17,3843,5.05,56.89,3.8,Yes,No
G003,Arena of Valor,MOBA,PC,China,Asia,P006596,25-34,Male,iOS,2026-04-14,95,370912,5563680,243904.27,141400.41,3125,45.25,69.29,3.8,Yes,No
G003,Valorant,FPS,PC,Pakistan,Asia,P006597,35-44,Male,Android,2026-04-14,81,168793,1181551,82599.75,35504.91,1698,20.91,34.19,4.7,No,Yes
G004,Chess Rush,Strategy,PC,Japan,Asia,P006598,45+,Female,iOS,2025-08-31,152,287912,2015384,183752.11,144657.17,3217,44.97,57.95,3.6,Yes,Yes
G010,Valorant,FPS,PC,UK,Europe,P006599,13-17,Female,PC,2025-08-28,94,78810,1339770,205080.29,85312.11,4814,17.72,87.89,4.8,No,No
G003,Speed Drifters,Racing,PC,Japan,Asia,P006600,25-34,Male,Android,2025-03-15,238,13963,83778,242314.12,131505.64,2292,57.38,73.22,4.2,Yes,Yes
G007,Undawn,RPG,Mobile,Brazil,South America,P006601,13-17,Male,PC,2026-05-03,236,446123,2230615,97637.0,48359.95,2188,22.1,71.51,4.3,No,Yes
G009,Call of Duty Mobile,FPS,PC,Indonesia,Asia,P006602,25-34,Female,iOS,2025-10-28,94,432406,5621278,188196.35,107309.31,2531,42.4,49.43,4.3,Yes,Yes
G005,Undawn,RPG,PC,UK,Europe,P006603,35-44,Female,PC,2025-07-12,164,94760,1421400,41744.5,35382.24,563,62.85,84.61,3.8,Yes,No
G008,PUBG Mobile,Battle Royale,PC,Pakistan,Asia,P006604,25-34,Female,PC,2026-01-09,200,368100,2576700,73742.11,45545.86,1471,30.96,31.43,3.6,No,No
G008,PUBG Mobile,Battle Royale,Mobile,Indonesia,Asia,P006605,45+,Male,Android,2025-04-27,71,427273,6409095,115407.39,67135.39,3026,22.19,72.93,4.9,No,No
G006,League of Legends,MOBA,PC,China,Asia,P006606,18-24,Female,Android,2025-04-22,180,453422,4080798,61608.91,48506.92,1999,24.27,27.89,4.7,No,Yes
G006,Undawn,RPG,PC,Brazil,South America,P006607,25-34,Male,Android,2025-06-06,164,287883,5757660,152388.18,110051.64,1097,100.32,82.17,3.8,No,Yes
G003,League of Legends,MOBA,Mobile,Japan,Asia,P006608,18-24,Male,Android,2026-04-08,229,13413,228021,165455.02,82761.24,4899,16.89,39.69,5.0,No,No
G001,Chess Rush,Strategy,PC,South Korea,Asia,P006609,35-44,Female,Android,2025-10-02,54,295993,3551916,39429.19,34807.43,3395,10.25,33.86,3.5,Yes,No
G004,League of Legends,MOBA,PC,Indonesia,Asia,P006610,18-24,Female,Android,2025-05-04,240,326462,3917544,52454.46,37635.1,2911,12.93,81.19,4.4,No,No
G010,Call of Duty Mobile,FPS,Mobile,Brazil,South America,P006611,13-17,Female,iOS,2025-09-10,9,37137,371370,30729.44,22754.01,2327,9.78,77.2,4.9,Yes,Yes
G003,Valorant,FPS,PC,Japan,Asia,P006612,25-34,Male,Android,2026-02-24,65,240239,2642629,82416.78,66960.86,1896,35.32,65.99,3.7,Yes,Yes
G009,Chess Rush,Strategy,Mobile,Pakistan,Asia,P006613,35-44,Female,Android,2026-04-13,17,398675,5182775,213983.08,152755.92,4143,36.87,88.58,3.6,Yes,No
G002,Undawn,RPG,PC,USA,North America,P006614,25-34,Female,Android,2025-01-09,199,447955,2239775,200509.01,176796.12,109,1621.98,31.57,4.4,Yes,Yes
G008,Speed Drifters,Racing,Mobile,UK,Europe,P006615,18-24,Male,Android,2026-03-01,62,452689,5884957,176575.11,141336.91,2025,69.8,27.5,3.6,Yes,Yes
G005,Arena of Valor,MOBA,PC,Pakistan,Asia,P006616,45+,Male,Android,2025-08-26,49,50545,707630,124088.29,57158.59,2441,23.42,26.72,5.0,No,No
G005,Valorant,FPS,PC,Germany,Europe,P006617,13-17,Male,PC,2025-04-18,97,437374,4373740,164217.93,126902.88,3328,38.13,86.92,3.6,Yes,No
G007,PUBG Mobile,Battle Royale,Mobile,Indonesia,Asia,P006618,18-24,Female,PC,2025-01-08,201,224445,3366675,81513.97,46714.77,4481,10.43,31.97,4.0,Yes,Yes
G003,Honor of Kings,MOBA,PC,Brazil,South America,P006619,13-17,Male,iOS,2025-03-05,96,284594,1992158,16390.03,12920.27,2072,6.24,48.43,4.4,Yes,Yes
G009,Arena of Valor,MOBA,Mobile,China,Asia,P006620,45+,Female,iOS,2025-10-05,13,143886,863316,214443.95,123767.99,3020,40.98,25.14,3.6,Yes,Yes
G010,Speed Drifters,Racing,Mobile,UK,Europe,P006621,35-44,Female,iOS,2025-01-13,165,231220,2080980,134856.9,74609.84,4557,16.37,36.13,4.9,Yes,No
G003,Valorant,FPS,Mobile,Pakistan,Asia,P006622,45+,Female,PC,2025-08-07,165,12924,142164,236450.92,166743.83,3312,50.35,77.99,4.0,Yes,No
G007,Chess Rush,Strategy,PC,Brazil,South America,P006623,13-17,Male,PC,2025-11-03,16,433994,3037958,31986.97,19996.45,2119,9.44,69.34,3.6,Yes,Yes
G006,Speed Drifters,Racing,Mobile,Brazil,South America,P006624,13-17,Female,PC,2026-06-07,30,259536,4671648,7938.08,6555.88,2719,2.41,83.78,3.9,No,Yes
G002,Honor of Kings,MOBA,PC,Pakistan,Asia,P006625,45+,Female,Android,2025-05-03,52,115969,2319380,154179.19,132597.34,4236,31.3,51.73,4.1,No,Yes
G001,Call of Duty Mobile,FPS,Mobile,Japan,Asia,P006626,13-17,Male,PC,2025-10-24,120,253641,1521846,67390.22,51991.56,3203,16.23,82.3,4.3,No,No
G008,League of Legends,MOBA,PC,Pakistan,Asia,P006627,25-34,Female,PC,2025-03-22,205,476812,5244932,223102.13,176311.21,1162,151.73,68.65,4.9,No,Yes
G002,Valorant,FPS,PC,Japan,Asia,P006628,13-17,Female,PC,2026-01-22,103,34058,408696,171780.59,129241.7,4941,26.16,60.72,5.0,Yes,No
G005,Chess Rush,Strategy,PC,South Korea,Asia,P006629,35-44,Female,iOS,2026-02-06,23,362409,4348908,74685.17,40197.65,2346,17.13,80.95,4.0,Yes,No
G007,Arena of Valor,MOBA,Mobile,USA,North America,P006630,13-17,Female,Android,2025-05-12,45,88395,1679505,101946.78,46596.85,2279,20.45,66.68,3.8,No,Yes
G006,League of Legends,MOBA,Mobile,Brazil,South America,P006631,45+,Female,PC,2025-06-30,160,461238,7841046,149570.06,118027.31,2777,42.5,25.93,4.7,Yes,No
G010,Valorant,FPS,PC,South Korea,Asia,P006632,35-44,Male,Android,2025-10-21,77,373006,5968096,59451.57,36065.81,2326,15.51,75.64,4.3,Yes,Yes
G009,PUBG Mobile,Battle Royale,PC,China,Asia,P006633,13-17,Female,Android,2025-06-29,178,117758,2237402,81980.07,73457.16,2221,33.07,41.62,3.6,No,No
G010,Arena of Valor,MOBA,PC,USA,North America,P006634,18-24,Male,iOS,2025-12-07,230,181346,2357498,156511.43,90323.09,1272,71.01,71.57,4.5,No,No
G003,Arena of Valor,MOBA,Mobile,Pakistan,Asia,P006635,25-34,Female,Android,2025-09-20,91,37152,222912,217638.24,176867.44,4487,39.42,72.13,4.4,Yes,Yes
G002,Valorant,FPS,Mobile,India,Asia,P006636,18-24,Female,Android,2025-05-16,158,341537,3415370,185469.79,145240.92,3257,44.59,83.54,4.3,Yes,No
G004,Call of Duty Mobile,FPS,PC,India,Asia,P006637,13-17,Female,PC,2025-06-19,97,101598,1727166,224966.32,100552.26,953,105.51,59.61,4.8,Yes,No
G007,Honor of Kings,MOBA,Mobile,UK,Europe,P006638,25-34,Male,PC,2026-02-16,133,24783,223047,150082.97,134917.73,2003,67.36,71.01,4.7,No,No
G009,CrossFire,FPS,Mobile,South Korea,Asia,P006639,18-24,Female,Android,2025-08-29,161,308960,5252320,42403.88,30965.79,2212,14.0,68.14,4.7,No,No
G002,Chess Rush,Strategy,PC,Japan,Asia,P006640,45+,Female,PC,2026-03-29,14,169206,1353648,170625.68,80179.75,3812,21.03,67.55,4.4,No,Yes
G005,League of Legends,MOBA,PC,China,Asia,P006641,13-17,Female,Android,2025-01-20,40,98306,1867814,116274.37,58146.78,4363,13.33,89.98,3.8,No,No
G006,PUBG Mobile,Battle Royale,PC,Indonesia,Asia,P006642,18-24,Female,PC,2025-12-28,17,226560,1359360,31890.3,13134.9,117,112.26,63.18,3.6,No,No
G010,Chess Rush,Strategy,PC,Germany,Europe,P006643,25-34,Male,PC,2025-03-23,124,228798,1830384,120040.53,100504.9,2937,34.22,30.3,3.9,No,No
G006,Arena of Valor,MOBA,Mobile,Pakistan,Asia,P006644,35-44,Female,PC,2025-11-11,123,157018,2041234,80785.9,71580.16,777,92.12,29.31,4.5,Yes,Yes
G002,Honor of Kings,MOBA,PC,India,Asia,P006645,35-44,Male,iOS,2025-12-27,67,277668,4442688,115783.29,62732.91,560,112.02,42.11,4.9,No,No
G008,PUBG Mobile,Battle Royale,Mobile,South Korea,Asia,P006646,13-17,Male,iOS,2026-05-21,40,340188,3742068,237946.26,135928.94,1083,125.51,46.0,4.9,Yes,Yes
G006,PUBG Mobile,Battle Royale,PC,Japan,Asia,P006647,35-44,Male,Android,2026-06-16,143,140389,842334,149097.41,102590.87,3744,27.4,42.02,3.9,Yes,Yes
G009,Undawn,RPG,PC,Japan,Asia,P006648,25-34,Male,PC,2025-06-30,46,178911,1252377,226406.71,98355.96,3692,26.64,42.9,4.1,Yes,No
G005,Valorant,FPS,PC,China,Asia,P006649,25-34,Male,Android,2025-07-22,198,477280,7636480,14809.89,9708.13,3462,2.8,31.8,4.4,No,No
G002,Valorant,FPS,Mobile,China,Asia,P006650,35-44,Male,iOS,2026-02-18,47,428830,6432450,231866.79,95381.93,722,132.11,55.11,4.1,No,Yes
G002,Valorant,FPS,PC,Japan,Asia,P006651,35-44,Female,PC,2025-04-12,194,404010,3636090,115130.86,51019.18,537,95.01,90.59,4.1,Yes,No
G009,Arena of Valor,MOBA,PC,Brazil,South America,P006652,35-44,Male,iOS,2025-03-12,234,53627,589897,162439.73,85833.04,1583,54.22,48.89,4.1,No,Yes
G003,Speed Drifters,Racing,Mobile,USA,North America,P006653,18-24,Male,iOS,2025-02-09,29,432272,7780896,228077.2,199397.04,4079,48.88,83.65,3.6,No,No
G005,PUBG Mobile,Battle Royale,PC,UK,Europe,P006654,18-24,Male,iOS,2026-01-27,44,45739,457390,104862.2,65863.24,3174,20.75,54.23,4.2,Yes,Yes
G004,Call of Duty Mobile,FPS,PC,Indonesia,Asia,P006655,18-24,Male,iOS,2026-03-15,112,70696,636264,82862.87,35743.77,711,50.27,29.82,4.2,No,Yes
G007,PUBG Mobile,Battle Royale,PC,Germany,Europe,P006656,13-17,Male,Android,2025-09-19,89,203214,3048210,204530.61,101543.9,2108,48.17,54.54,5.0,No,Yes
G001,League of Legends,MOBA,PC,Brazil,South America,P006657,18-24,Female,Android,2026-06-08,169,129780,1427580,110129.1,64575.9,229,281.99,32.33,3.7,Yes,Yes
G007,Chess Rush,Strategy,PC,Germany,Europe,P006658,18-24,Male,Android,2025-11-02,55,253228,3798420,13027.48,10664.03,4927,2.16,80.78,4.4,Yes,No
G010,League of Legends,MOBA,Mobile,India,Asia,P006659,35-44,Male,Android,2025-08-04,176,235736,1178680,149381.69,103679.57,231,448.83,89.12,4.3,No,Yes
G008,Call of Duty Mobile,FPS,PC,Brazil,South America,P006660,45+,Female,Android,2025-02-12,70,217372,3043208,152854.3,110817.03,1314,84.34,26.45,4.1,No,No
G010,Undawn,RPG,PC,Germany,Europe,P006661,45+,Female,PC,2025-04-16,179,208161,1873449,31906.71,21494.77,4567,4.71,67.39,4.8,No,Yes
G001,PUBG Mobile,Battle Royale,Mobile,Germany,Europe,P006662,25-34,Male,Android,2025-05-18,236,40451,566314,220548.95,94088.22,1461,64.4,70.74,3.9,No,Yes
G007,Valorant,FPS,PC,UK,Europe,P006663,45+,Female,Android,2026-01-06,171,40675,366075,161249.88,117136.94,3120,37.54,42.82,4.2,Yes,Yes
G001,Chess Rush,Strategy,Mobile,South Korea,Asia,P006664,25-34,Female,Android,2025-10-19,12,150452,3009040,88207.55,59533.63,156,381.63,58.14,4.4,No,Yes
